Estacion: Potrero del Clavillo,,,,
Parametro: Aforos,,,,
,,,,
Fecha y Hora,Altura Escala [m],Caudal Liquido [m3/s],Caudal Solido Grueso [kg/s],Caudal Solido Fino [kg/s]
24/08/1994 10:20:00 a.m.,"0,58","1,532",,
25/08/1994 09:10:00 a.m.,"0,58","1,525",,
26/08/1994 08:35:00 a.m.,"0,58","1,522",,
29/08/1994 09:00:00 a.m.,"0,58","1,507",0,0
30/08/1994 08:25:00 a.m.,"0,58","1,537",,
31/08/1994 09:10:00 a.m.,"0,58","1,522",,
01/09/1994 10:00:00 a.m.,"0,58","1,54",,
02/09/1994 09:40:00 a.m.,"0,57","1,276",,
05/09/1994 09:10:00 a.m.,"0,56","1,203",,
06/09/1994 09:40:00 a.m.,"0,56","1,188",,
07/09/1994 10:00:00 a.m.,"0,56","1,21",,
08/09/1994 09:50:00 a.m.,"0,56","1,225",,
09/09/1994 09:45:00 a.m.,"0,56","1,207",,
12/09/1994 08:40:00 a.m.,"0,56","1,227",0,0
13/09/1994 09:00:00 a.m.,"0,56","1,176",,
14/09/1994 08:15:00 a.m.,"0,56","1,186",,
15/09/1994 08:30:00 a.m.,"0,56","1,22",,
16/09/1994 09:20:00 a.m.,"0,56","1,236",,
19/09/1994 10:00:00 a.m.,"0,56","1,242",0,0
20/09/1994 10:00:00 a.m.,"0,56","1,215",,
21/09/1994 10:00:00 a.m.,"0,56","1,201",,
22/09/1994 09:10:00 a.m.,"0,56","1,19",,
23/09/1994 08:40:00 a.m.,"0,56","1,182",,
26/09/1994 08:25:00 a.m.,"0,56","1,209",0,0
27/09/1994 07:10:00 a.m.,"0,56","1,2",,
28/09/1994 08:24:00 a.m.,"0,56","1,198",,
29/09/1994 07:05:00 a.m.,"0,56","1,202",,
30/09/1994 07:00:00 a.m.,"0,56","1,257",,
03/10/1994 10:00:00 a.m.,"0,56","1,277",,
04/10/1994 09:10:00 a.m.,"0,56","1,234",,
05/10/1994 08:40:00 a.m.,"0,56","1,232",,
06/10/1994 08:10:00 a.m.,"0,56","1,22",,
07/10/1994 10:08:00 a.m.,"0,56","1,207",,
08/10/1994 07:00:00 a.m.,"0,56","1,202",,
10/10/1994 07:00:00 a.m.,"0,7","2,433","0,1","0,2"
11/10/1994 07:10:00 a.m.,"0,66","1,952",,
12/10/1994 08:25:00 a.m.,"0,61","1,669",,
13/10/1994 10:00:00 a.m.,"0,6","1,637",,
14/10/1994 09:10:00 a.m.,"0,58","1,336",,
15/10/1994 08:10:00 a.m.,"0,58","1,325",,
17/10/1994 07:10:00 a.m.,"0,58","1,304",,
18/10/1994 07:10:00 a.m.,"0,58","1,253",,
19/10/1994 07:30:00 a.m.,"0,57","1,217",,
20/10/1994 07:20:00 a.m.,"0,58","1,297",0,0
21/10/1994 08:05:00 a.m.,"0,58","1,293",,
22/10/1994 07:06:00 a.m.,"0,58","1,287",,
24/10/1994 08:40:00 a.m.,"0,57","1,205",,
25/10/1994 06:30:00 a.m.,"0,56","1,182",,
26/10/1994 06:20:00 a.m.,"0,58","1,28",,
27/10/1994 08:10:00 a.m.,"0,58","1,306",,
28/10/1994 08:30:00 a.m.,"0,58","1,304",,
28/10/1994 02:20:00 p.m.,"0,75","3,441",,
28/10/1994 04:00:00 p.m.,"1,05","9,526",,
28/10/1994 06:00:00 p.m.,"1,125","10,738",,
29/10/1994 07:00:00 a.m.,"1,18","11,791","52,9","33,6"
30/10/1994 06:50:00 a.m.,"0,76","2,87","2,7","1,3"
31/10/1994 09:10:00 a.m.,"0,7","2,605",,
01/11/1994 08:10:00 a.m.,"0,64","2,327",,
02/11/1994 08:30:00 a.m.,"0,61","2,167",,
03/11/1994 08:30:00 a.m.,"0,61","2,099",,
04/11/1994 09:10:00 a.m.,"0,61","2,14",,
05/11/1994 07:10:00 a.m.,"0,61","2,12",,
07/11/1994 07:10:00 a.m.,"0,62","2,201","0,1",0
09/11/1994 10:00:00 a.m.,"0,61","2,088",,
10/11/1994 08:40:00 a.m.,"0,61","2,059",,
11/11/1994 08:28:00 a.m.,"0,6","1,976",,
12/11/1994 07:10:00 a.m.,"0,6","1,976",,
14/11/1994 06:50:00 a.m.,"0,64","2,3","0,1","0,2"
15/11/1994 08:50:00 a.m.,"0,61","2,123",,
16/11/1994 07:18:00 a.m.,"0,61","2,046",,
16/11/1994 06:20:00 p.m.,"0,8099999","5,014",,
16/11/1994 07:20:00 p.m.,"0,88","5,897",,
17/11/1994 06:20:00 a.m.,"0,92","6,622","1,1","2,2"
18/11/1994 08:10:00 a.m.,"0,82","4,505",,
19/11/1994 06:50:00 a.m.,"0,75","2,938",,
21/11/1994 08:20:00 a.m.,"0,7","2,614",,
22/11/1994 06:40:00 a.m.,"0,65","2,476",,
23/11/1994 06:30:00 a.m.,"0,64","2,332",,
24/11/1994 06:20:00 a.m.,"0,63","2,24",,
25/11/1994 06:30:00 a.m.,"0,62","2,207",0,0
26/11/1994 06:40:00 a.m.,"0,62","2,166",,
28/11/1994 06:30:00 a.m.,"0,62","2,115",,
29/11/1994 06:35:00 a.m.,"0,62","2,159",0,0
30/11/1994 08:10:00 a.m.,"0,6","1,995",,
01/12/1994 06:30:00 a.m.,"0,6","1,985",,
02/12/1994 08:30:00 a.m.,"0,6","1,945",,
03/12/1994 08:10:00 a.m.,"0,59","1,913",,
05/12/1994 06:50:00 a.m.,"0,58","1,861",,
06/12/1994 08:10:00 a.m.,"0,58","1,851",,
07/12/1994 08:16:00 a.m.,"0,58","1,822",,
09/12/1994 05:40:00 a.m.,"1,55","9,884","84,2","34,9"
